52.514492, 13.407563, 272, 2019-10-07T14:07:27.000Z
52.514495, 13.407560, 273, 2019-10-07T14:07:28.000Z
52.514488, 13.407587, 270, 2019-10-07T14:07:29.000Z
52.514476, 13.407614, 270, 2019-10-07T14:07:30.000Z
52.514469, 13.407650, 270, 2019-10-07T14:07:31.000Z
52.514461, 13.407688, 270, 2019-10-07T14:07:32.000Z
52.514453, 13.407714, 272, 2019-10-07T14:07:33.000Z
52.514446, 13.407736, 270, 2019-10-07T14:07:34.000Z
52.514438, 13.407760, 270, 2019-10-07T14:07:35.000Z
52.514430, 13.407788, 268, 2019-10-07T14:07:36.000Z
52.514427, 13.407811, 269, 2019-10-07T14:07:37.000Z
52.514419, 13.407835, 270, 2019-10-07T14:07:38.000Z
52.514415, 13.407866, 271, 2019-10-07T14:07:39.000Z
52.514400, 13.407897, 273, 2019-10-07T14:07:40.000Z
52.514400, 13.407917, 271, 2019-10-07T14:07:41.000Z
52.514392, 13.407941, 270, 2019-10-07T14:07:42.000Z
52.514377, 13.407980, 270, 2019-10-07T14:07:43.000Z
52.514362, 13.408019, 270, 2019-10-07T14:07:44.000Z
52.514347, 13.408065, 269, 2019-10-07T14:07:45.000Z
52.514335, 13.408096, 270, 2019-10-07T14:07:46.000Z
52.514328, 13.408121, 270, 2019-10-07T14:07:47.000Z
52.514312, 13.408151, 272, 2019-10-07T14:07:48.000Z
52.514301, 13.408178, 270, 2019-10-07T14:07:49.000Z
52.514282, 13.408212, 271, 2019-10-07T14:07:50.000Z
52.514266, 13.408254, 270, 2019-10-07T14:07:51.000Z
52.514255, 13.408297, 274, 2019-10-07T14:07:52.000Z
52.514247, 13.408333, 273, 2019-10-07T14:07:53.000Z
52.514232, 13.408366, 270, 2019-10-07T14:07:54.000Z
52.514213, 13.408409, 274, 2019-10-07T14:07:55.000Z
52.514198, 13.408456, 270, 2019-10-07T14:07:56.000Z
52.514190, 13.408481, 270, 2019-10-07T14:07:57.000Z
52.514175, 13.408514, 269, 2019-10-07T14:07:58.000Z
52.514160, 13.408551, 270, 2019-10-07T14:07:59.000Z
52.514152, 13.408575, 271, 2019-10-07T14:08:00.000Z
52.514141, 13.408611, 273, 2019-10-07T14:08:01.000Z
52.514133, 13.408633, 271, 2019-10-07T14:08:02.000Z
52.514118, 13.408648, 270, 2019-10-07T14:08:03.000Z
52.514110, 13.408661, 271, 2019-10-07T14:08:04.000Z
52.514102, 13.408671, 271, 2019-10-07T14:08:05.000Z
52.514095, 13.408693, 269, 2019-10-07T14:08:06.000Z
52.514083, 13.408716, 270, 2019-10-07T14:08:07.000Z
52.514076, 13.408732, 269, 2019-10-07T14:08:08.000Z
52.514072, 13.408740, 270, 2019-10-07T14:08:09.000Z
52.514068, 13.408741, 270, 2019-10-07T14:08:10.000Z
52.514072, 13.408739, 271, 2019-10-07T14:08:11.000Z
52.514064, 13.408744, 272, 2019-10-07T14:08:12.000Z
